timestamp_readable;timestamp;smard_price_E_MWh;day_Ahead;awattar_price_E_MWh;stadtWerkeKarlsruhe_E_MWh;tibber_price_E_MWh
2024-04-17 05:45:00;1713332700000;169.97;True;350.66910000000007;357.8;364.27
2024-04-17 06:00:00;1713333600000;155.17;True;335.4251;357.8;349.47
2024-04-17 06:15:00;1713334500000;155.17;True;335.4251;357.8;349.47
2024-04-17 06:30:00;1713335400000;155.17;True;335.4251;357.8;349.47
2024-04-17 06:45:00;1713336300000;155.17;True;335.4251;357.8;349.47
2024-04-17 07:00:00;1713337200000;104.62;True;283.3586;357.8;298.92
2024-04-17 07:15:00;1713338100000;104.62;True;283.3586;357.8;298.92
2024-04-17 07:30:00;1713339000000;104.62;True;283.3586;357.8;298.92
2024-04-17 07:45:00;1713339900000;104.62;True;283.3586;357.8;298.92
2024-04-17 08:00:00;1713340800000;83.9;True;262.017;357.8;278.20000000000005
2024-04-17 08:15:00;1713341700000;83.9;True;262.017;357.8;278.20000000000005
2024-04-17 08:30:00;1713342600000;83.9;True;262.017;357.8;278.20000000000005
2024-04-17 08:45:00;1713343500000;83.9;True;262.017;357.8;278.20000000000005
2024-04-17 09:00:00;1713344400000;79.9;True;257.89700000000005;357.8;274.20000000000005
2024-04-17 09:15:00;1713345300000;79.9;True;257.89700000000005;357.8;274.20000000000005
2024-04-17 09:30:00;1713346200000;79.9;True;257.89700000000005;357.8;274.20000000000005
2024-04-17 09:45:00;1713347100000;79.9;True;257.89700000000005;357.8;274.20000000000005
2024-04-17 10:00:00;1713348000000;82.98;True;261.06940000000003;357.8;277.28000000000003
2024-04-17 10:15:00;1713348900000;82.98;True;261.06940000000003;357.8;277.28000000000003
2024-04-17 10:30:00;1713349800000;82.98;True;261.06940000000003;357.8;277.28000000000003
2024-04-17 10:45:00;1713350700000;82.98;True;261.06940000000003;357.8;277.28000000000003
2024-04-17 11:00:00;1713351600000;80.82;True;258.8446;357.8;275.12
2024-04-17 11:15:00;1713352500000;80.82;True;258.8446;357.8;275.12
2024-04-17 11:30:00;1713353400000;80.82;True;258.8446;357.8;275.12
2024-04-17 11:45:00;1713354300000;80.82;True;258.8446;357.8;275.12
2024-04-17 12:00:00;1713355200000;77.71;True;255.6413;357.8;272.01
2024-04-17 12:15:00;1713356100000;77.71;True;255.6413;357.8;272.01
2024-04-17 12:30:00;1713357000000;77.71;True;255.6413;357.8;272.01
2024-04-17 12:45:00;1713357900000;77.71;True;255.6413;357.8;272.01
2024-04-17 13:00:00;1713358800000;77.03;True;254.94090000000003;357.8;271.33000000000004
2024-04-17 13:15:00;1713359700000;77.03;True;254.94090000000003;357.8;271.33000000000004
2024-04-17 13:30:00;1713360600000;77.03;True;254.94090000000003;357.8;271.33000000000004
2024-04-17 13:45:00;1713361500000;77.03;True;254.94090000000003;357.8;271.33000000000004
2024-04-17 14:00:00;1713362400000;80.0;True;258.0;357.8;274.3
2024-04-17 14:15:00;1713363300000;80.0;True;258.0;357.8;274.3
2024-04-17 14:30:00;1713364200000;80.0;True;258.0;357.8;274.3
2024-04-17 14:45:00;1713365100000;80.0;True;258.0;357.8;274.3
2024-04-17 15:00:00;1713366000000;86.9;True;265.107;357.8;281.20000000000005
2024-04-17 15:15:00;1713366900000;86.9;True;265.107;357.8;281.20000000000005
2024-04-17 15:30:00;1713367800000;86.9;True;265.107;357.8;281.20000000000005
2024-04-17 15:45:00;1713368700000;86.9;True;265.107;357.8;281.20000000000005
2024-04-17 16:00:00;1713369600000;114.97;True;294.01910000000004;357.8;309.27
